,parent,daughter,count
52106,143.08,109.06,40
52108,143.08,109.1,45
52116,143.08,111.08,31
52134,143.08,117.07,40
52139,143.08,119.08,53
52146,143.08,121.06,34
52147,143.08,121.1,46
52152,143.08,123.08,40
52154,143.08,123.12,30
52158,143.08,125.09,15
52175,143.08,128.06,12
52178,143.08,129.07,34
52181,143.08,130.08,11
52182,143.08,131.08,47
52185,143.08,133.06,16
52189,143.08,133.1,48
52194,143.08,135.08,39
52196,143.08,135.12,38
52200,143.08,137.09,32
52207,143.08,141.07,10
52208,143.08,142.08,21
52226,143.09,53.04,9
52241,143.09,55.06,36
52252,143.09,57.03,15
52253,143.09,57.07,36
52299,143.09,67.05,11
52300,143.09,67.06,42
52304,143.09,69.03,15
52305,143.09,69.07,45
52311,143.09,71.05,22
52313,143.09,71.09,20
52334,143.09,79.05,25
52335,143.09,79.06,20
52345,143.09,81.07,48
52354,143.09,83.05,25
52355,143.09,83.09,45
52362,143.09,85.03,9
52363,143.09,85.07,24
52364,143.09,85.1,12
52375,143.09,89.06,12
52381,143.09,91.05,43
52388,143.09,93.07,45
52395,143.09,95.05,34
52397,143.09,95.09,47
52403,143.09,97.03,10
52405,143.09,97.07,33
52406,143.09,97.1,32
52409,143.09,99.08,9
52429,143.09,105.07,44
52433,143.09,107.05,8
52436,143.09,107.09,46
52443,143.09,109.07,26
52444,143.09,109.1,46
52448,143.09,111.08,29
52449,143.09,111.12,13
52464,143.09,117.07,37
52470,143.09,119.09,45
52476,143.09,121.1,45
52482,143.09,123.08,29
52483,143.09,123.12,44
52487,143.09,125.1,13
52500,143.09,129.07,31
52504,143.09,131.09,43
52511,143.09,133.09,8
52512,143.09,133.1,45
52517,143.09,135.08,23
52518,143.09,135.12,45
52524,143.09,137.1,27
52525,143.09,137.13,21
52532,143.09,139.11,13
52543,143.09,142.08,13
53320,144.09,55.05,17
53321,144.09,55.06,11
53336,144.09,57.07,23
53342,144.09,59.05,11
53367,144.09,67.05,23
53368,144.09,67.06,8
53372,144.09,69.03,16
53373,144.09,69.07,28
53377,144.09,71.05,18
53391,144.09,79.05,24
53399,144.09,81.07,29
53405,144.09,83.05,23
53407,144.09,83.09,19
53414,144.09,85.06,15
53426,144.09,89.06,9
53434,144.09,91.05,27
53439,144.09,93.07,30
53441,144.09,95.05,29
53442,144.09,95.08,19
53443,144.09,95.09,12
53447,144.09,97.06,17
53448,144.09,97.07,8
53471,144.09,105.07,29
53476,144.09,107.08,19
53477,144.09,107.09,13
53481,144.09,109.06,20
53482,144.09,109.07,9
53483,144.09,109.1,27
53490,144.09,111.08,15
53500,144.09,115.05,8
53502,144.09,117.07,29
53507,144.09,119.08,20
53508,144.09,119.09,11
53512,144.09,120.09,10
53513,144.09,121.06,18
53516,144.09,121.1,29
53520,144.09,123.08,27
53522,144.09,123.12,24
53536,144.09,128.06,16
53537,144.09,129.07,27
53540,144.09,130.08,16
53542,144.09,131.08,21
53543,144.09,131.09,13
53547,144.09,133.06,11
53551,144.09,133.1,29
53555,144.09,135.08,28
53556,144.09,135.12,26
53559,144.09,137.09,13
53560,144.09,137.1,10
53565,144.09,139.11,9
53567,144.09,141.07,10
53568,144.09,142.08,26
53570,144.09,143.08,17
53571,144.09,143.09,11
53798,145.03,72.08,13
53807,145.03,82.06,11
53812,145.03,84.08,16
53820,145.03,89.04,16
53859,145.03,117.03,28
53860,145.03,119.05,8
53883,145.03,135.04,16
53936,145.05,53.04,15
53942,145.05,55.02,22
53943,145.05,55.05,22
53950,145.05,57.03,43
53952,145.05,57.07,18
53957,145.05,61.03,33
53980,145.05,67.05,29
53987,145.05,69.03,57
53988,145.05,69.07,37
53992,145.05,71.01,8
53993,145.05,71.05,38
53994,145.05,71.09,18
54005,145.05,73.03,55
54016,145.05,79.05,26
54023,145.05,81.03,44
54025,145.05,81.07,40
54027,145.05,82.06,12
54030,145.05,83.05,18
54032,145.05,83.09,37
54034,145.05,84.08,16
54038,145.05,85.03,72
54039,145.05,85.06,11
54041,145.05,85.1,11
54047,145.05,87.04,18
54060,145.05,91.04,32
54061,145.05,91.05,26
54070,145.05,93.07,35
54074,145.05,95.05,17
54075,145.05,95.08,24
54076,145.05,95.09,12
54084,145.05,97.03,67
54085,145.05,97.06,14
54086,145.05,97.07,10
54088,145.05,97.1,30
54092,145.05,99.04,42
54093,145.05,99.08,15
54105,145.05,103.04,27
54116,145.05,105.07,22
54122,145.05,107.08,18
54123,145.05,107.09,12
54129,145.05,109.03,38
54130,145.05,109.06,8
54132,145.05,109.1,35
54138,145.05,111.04,11
54139,145.05,111.08,20
54140,145.05,111.12,14
54146,145.05,115.04,29
54154,145.05,117.07,20
54157,145.05,119.08,13
54158,145.05,119.09,14
54168,145.05,121.1,30
54172,145.05,123.08,8
54173,145.05,123.12,33
54186,145.05,127.04,68
54190,145.05,128.04,11
54203,145.05,131.08,11
54204,145.05,131.09,10
54210,145.05,133.05,13
54213,145.05,133.1,23
54217,145.05,135.08,11
54218,145.05,135.12,28
54226,145.05,137.13,22
54251,145.06,55.05,8
54268,145.06,67.05,12
54271,145.06,69.03,12
54272,145.06,69.07,8
54275,145.06,71.05,9
54289,145.06,79.05,11
54292,145.06,81.07,14
54296,145.06,83.05,8
54299,145.06,83.09,8
54320,145.06,91.05,13
54325,145.06,93.07,12
54326,145.06,95.05,11
54327,145.06,95.08,8
54332,145.06,97.06,10
54348,145.06,107.05,9
54349,145.06,107.08,13
54353,145.06,109.06,9
54368,145.06,117.07,11
54370,145.06,119.05,8
54371,145.06,119.08,8
54374,145.06,121.06,9
54407,145.06,135.08,11
54623,145.1,53.04,25
54652,145.1,55.02,24
54653,145.1,55.05,68
54654,145.1,55.06,50
54684,145.1,57.03,53
54685,145.1,57.07,97
54705,145.1,59.05,20
54723,145.1,61.03,11
54764,145.1,65.04,11
54792,145.1,67.05,111
54793,145.1,67.06,65
54809,145.1,69.03,58
54810,145.1,69.07,163
54827,145.1,71.05,78
54830,145.1,71.09,61
54849,145.1,73.03,25
54890,145.1,79.05,128
54891,145.1,79.06,31
54913,145.1,81.03,26
54915,145.1,81.07,172
54927,145.1,82.07,9
54933,145.1,83.05,83
54935,145.1,83.08,18
54936,145.1,83.09,135
54950,145.1,84.96,14
54952,145.1,85.03,45
54953,145.1,85.06,49
54954,145.1,85.07,28
54955,145.1,85.1,43
54963,145.1,86.1,8
54970,145.1,87.04,13
54985,145.1,89.06,31
55005,145.1,90.98,29
55008,145.1,91.04,28
55009,145.1,91.05,142
55012,145.1,91.48,12
55024,145.1,93.07,168
55035,145.1,94.07,9
55039,145.1,95.05,101
55041,145.1,95.08,99
55042,145.1,95.09,80
55046,145.1,96.09,10
55058,145.1,97.03,40
55059,145.1,97.06,72
55060,145.1,97.07,45
55062,145.1,97.1,102
55074,145.1,99.04,29
55075,145.1,99.08,32
55124,145.1,105.04,10
55127,145.1,105.07,152
55139,145.1,107.05,43
55141,145.1,107.08,97
55142,145.1,107.09,73
55155,145.1,109.03,10
55156,145.1,109.06,54
55157,145.1,109.07,31
55159,145.1,109.1,161
55174,145.1,111.04,20
55176,145.1,111.08,82
55177,145.1,111.12,46
55193,145.1,113.06,9
55195,145.1,113.1,10
55208,145.1,115.05,8
55218,145.1,117.07,119
55233,145.1,119.08,99
55234,145.1,119.09,74
55241,145.1,120.09,11
55244,145.1,121.06,59
55247,145.1,121.1,163
55248,145.1,121.11,9
55251,145.1,122.1,10
55255,145.1,123.08,84
55257,145.1,123.12,126
55266,145.1,125.06,23
55267,145.1,125.09,18
55268,145.1,125.1,22
55284,145.1,127.04,21
55296,145.1,128.06,16
55303,145.1,129.07,69
55309,145.1,130.08,17
55314,145.1,131.08,83
55315,145.1,131.09,63
55323,145.1,133.06,18
55326,145.1,133.09,15
55327,145.1,133.1,152
55340,145.1,135.08,79
55342,145.1,135.12,150
55349,145.1,137.06,9
55351,145.1,137.09,37
55352,145.1,137.1,39
55353,145.1,137.13,57
55362,145.1,139.07,14
55363,145.1,139.08,8
55365,145.1,139.11,34
55378,145.1,141.07,14
55384,145.1,142.08,34
55391,145.1,143.08,47
55392,145.1,143.09,43
55404,145.1,144.09,28
56159,146.09,80.06,10
56165,146.09,83.09,11
56168,146.09,85.1,13
56174,146.09,87.04,14
56175,146.09,89.06,15
56176,146.09,90.06,15
56186,146.09,97.1,18
56187,146.09,99.12,14
56188,146.09,102.07,20
56197,146.09,107.07,15
56203,146.09,111.07,10
56204,146.09,111.12,19
56206,146.09,113.06,8
56210,146.09,117.09,21
56221,146.09,124.08,21
56228,146.09,131.07,21
56230,146.09,133.09,20
56233,146.09,134.09,20
56387,146.11,57.07,9
56399,146.11,67.05,8
56403,146.11,69.07,11
56420,146.11,81.07,11
56445,146.11,91.05,10
56449,146.11,93.07,12
56451,146.11,95.05,10
56468,146.11,105.07,11
56480,146.11,109.1,10
56490,146.11,117.07,10
56497,146.11,121.06,8
56498,146.11,121.1,11
56500,146.11,123.08,10
56508,146.11,129.07,9
56516,146.11,133.1,11
56519,146.11,135.08,9
56520,146.11,135.12,9
56533,146.11,142.08,8
56537,146.11,144.09,9
56540,146.11,145.1,11
56812,146.98,60.08,8
56817,146.98,71.07,9
56823,146.98,81.07,10
56828,146.98,86.1,12
56835,146.98,95.08,9
56840,146.98,104.11,9
56841,146.98,105.11,8
56993,147.04,82.06,19
56999,147.04,84.08,11
57002,147.04,85.03,8
57017,147.04,91.05,14
57024,147.04,95.05,8
57054,147.04,108.08,12
57077,147.04,119.05,17
57086,147.04,122.1,9
57088,147.04,123.04,13
57265,147.08,53.04,13
57279,147.08,55.02,13
57280,147.08,55.05,27
57281,147.08,55.06,15
57298,147.08,57.03,20
57299,147.08,57.07,42
57308,147.08,59.05,16
57342,147.08,67.05,46
57343,147.08,67.06,15
57350,147.08,69.03,31
57351,147.08,69.07,45
57359,147.08,71.05,36
57361,147.08,71.09,18
57390,147.08,79.05,53
57401,147.08,81.03,10
57403,147.08,81.07,62
57410,147.08,82.06,21
57413,147.08,83.05,33
57415,147.08,83.08,8
57416,147.08,83.09,32
57424,147.08,85.06,22
57426,147.08,85.1,17
57434,147.08,87.04,14
57441,147.08,89.06,20
57450,147.08,90.98,18
57451,147.08,91.05,66
57458,147.08,93.07,73
57464,147.08,95.05,55
57465,147.08,95.08,40
57466,147.08,95.09,17
57473,147.08,97.06,31
57474,147.08,97.07,8
57476,147.08,97.1,18
57504,147.08,105.07,58
57510,147.08,107.05,32
57512,147.08,107.08,33
57513,147.08,107.09,16
57518,147.08,108.08,18
57524,147.08,109.06,40
57525,147.08,109.07,9
57528,147.08,109.1,44
57535,147.08,111.08,28
57543,147.08,113.06,9
57557,147.08,117.07,41
57565,147.08,119.05,26
57567,147.08,119.08,58
57568,147.08,119.09,16
57573,147.08,120.09,8
57576,147.08,121.06,43
57579,147.08,121.1,44
57585,147.08,122.1,16
57587,147.08,123.04,13
57588,147.08,123.08,42
57590,147.08,123.12,30
57598,147.08,125.06,10
57599,147.08,125.09,11
57619,147.08,128.06,13
57624,147.08,129.07,34
57628,147.08,130.08,14
57630,147.08,131.07,8
57631,147.08,131.08,31
57632,147.08,131.09,15
57634,147.08,133.06,19
57636,147.08,133.08,11
57638,147.08,133.1,45
57644,147.08,135.08,50
57645,147.08,135.12,39
57649,147.08,137.09,23
57650,147.08,137.1,16
57662,147.08,139.11,10
57667,147.08,141.07,11
57670,147.08,142.08,24
57674,147.08,143.08,30
57675,147.08,143.09,12
57678,147.08,144.09,21
57684,147.08,145.1,45
57897,147.12,53.04,28
57927,147.12,55.02,21
57928,147.12,55.05,64
57929,147.12,55.06,52
57958,147.12,57.03,53
57959,147.12,57.07,99
57978,147.12,59.05,19
57994,147.12,61.03,11
58035,147.12,65.04,12
58060,147.12,67.05,101
58061,147.12,67.06,70
58074,147.12,69.03,57
58075,147.12,69.07,154
58090,147.12,71.05,75
58091,147.12,71.09,53
58108,147.12,73.03,23
58151,147.12,79.05,119
58152,147.12,79.06,34
58173,147.12,81.03,30
58175,147.12,81.07,159
58185,147.12,82.07,13
58192,147.12,83.05,86
58194,147.12,83.08,19
58195,147.12,83.09,125
58209,147.12,84.96,12
58211,147.12,85.03,42
58212,147.12,85.06,48
58213,147.12,85.07,28
58214,147.12,85.1,33
58222,147.12,86.1,10
58229,147.12,87.04,9
58242,147.12,89.06,26
58258,147.12,90.98,26
58261,147.12,91.04,22
58262,147.12,91.05,143
58265,147.12,91.48,14
58278,147.12,93.07,156
58286,147.12,94.07,12
58289,147.12,95.05,89
58291,147.12,95.08,83
58292,147.12,95.09,82
58296,147.12,96.09,11
58307,147.12,97.03,34
58308,147.12,97.06,63
58309,147.12,97.07,44
58311,147.12,97.1,95
58322,147.12,99.04,24
58323,147.12,99.08,35
58338,147.12,101.06,9
58367,147.12,105.04,9
58370,147.12,105.07,150
58381,147.12,107.05,26
58383,147.12,107.08,80
58384,147.12,107.09,77
58394,147.12,109.03,10
58395,147.12,109.06,58
58396,147.12,109.07,31
58398,147.12,109.1,150
58411,147.12,111.04,15
58413,147.12,111.08,79
58414,147.12,111.12,40
58428,147.12,113.06,10
58430,147.12,113.1,10
58441,147.12,115.05,8
58449,147.12,117.07,106
58463,147.12,119.08,82
58464,147.12,119.09,78
58470,147.12,120.09,11
58474,147.12,121.06,41
58477,147.12,121.1,149
58478,147.12,121.11,8
58480,147.12,122.1,13
58484,147.12,123.08,84
58486,147.12,123.12,128
58495,147.12,125.06,12
58496,147.12,125.09,18
58497,147.12,125.1,22
58513,147.12,127.04,24
58514,147.12,127.07,8
58523,147.12,128.06,16
58532,147.12,129.07,71
58540,147.12,130.08,16
58546,147.12,131.08,70
58547,147.12,131.09,64
58557,147.12,133.06,17
58560,147.12,133.09,14
58561,147.12,133.1,150
58571,147.12,135.08,73
58573,147.12,135.12,134
58579,147.12,137.06,9
58581,147.12,137.09,37
58582,147.12,137.1,40
58584,147.12,137.13,56
58595,147.12,139.08,8
58596,147.12,139.11,27
58607,147.12,141.07,17
58614,147.12,142.08,34
58619,147.12,143.08,40
58620,147.12,143.09,43
58632,147.12,144.09,28
58635,147.12,145.05,23
58639,147.12,145.1,134
58650,147.12,146.11,11
59600,149.02,57.07,11
59637,149.02,81.07,9
59824,149.06,57.07,8
59842,149.06,69.07,9
59848,149.06,72.08,8
59859,149.06,81.07,9
59861,149.06,82.06,10
59863,149.06,83.09,8
59878,149.06,91.05,8
59883,149.06,93.07,10
59893,149.06,97.1,8
59921,149.06,109.1,8
59933,149.06,117.03,12
59944,149.06,121.1,8
59999,149.06,145.03,13
60018,149.09,53.04,11
60023,149.09,55.02,10
60024,149.09,55.05,36
60032,149.09,57.03,20
60033,149.09,57.07,29
60039,149.09,59.05,13
60065,149.09,67.05,49
60074,149.09,69.03,22
60075,149.09,69.07,45
60080,149.09,71.05,37
60082,149.09,71.09,13
60106,149.09,79.05,53
60115,149.09,81.03,10
60117,149.09,81.07,48
60123,149.09,82.06,8
60125,149.09,83.05,40
60127,149.09,83.08,12
60128,149.09,83.09,29
60132,149.09,84.96,9
60133,149.09,85.03,8
60134,149.09,85.06,34
60135,149.09,85.1,12
60144,149.09,87.04,8
60149,149.09,89.06,11
60157,149.09,90.98,16
60159,149.09,91.05,54
60165,149.09,93.07,58
60168,149.09,95.05,39
60169,149.09,95.08,51
60176,149.09,97.06,38
60178,149.09,97.1,23
60185,149.09,99.08,10
60204,149.09,105.07,44
60212,149.09,107.05,28
60214,149.09,107.08,52
60221,149.09,109.06,37
60223,149.09,109.1,43
60229,149.09,111.04,8
60231,149.09,111.08,31
60245,149.09,117.07,39
60250,149.09,119.05,14
60253,149.09,119.08,53
60261,149.09,121.06,38
60262,149.09,121.1,51
60268,149.09,123.08,36
60270,149.09,123.12,29
60274,149.09,125.06,11
60275,149.09,125.09,13
60292,149.09,128.06,10
60296,149.09,129.07,30
60300,149.09,130.08,9
60302,149.09,131.08,50
60308,149.09,133.06,14
60312,149.09,133.1,41
60319,149.09,135.08,40
60321,149.09,135.12,36
60324,149.09,137.09,29
60327,149.09,139.07,8
60328,149.09,139.11,12
60332,149.09,141.07,9
60333,149.09,142.08,16
60335,149.09,143.08,34
60341,149.09,144.09,14
60346,149.09,145.1,45
60357,149.09,147.08,30
60358,149.09,147.12,41
60391,149.1,55.05,8
60392,149.1,55.06,26
60408,149.1,57.03,9
60409,149.1,57.07,38
60449,149.1,67.05,18
60450,149.1,67.06,27
60454,149.1,69.03,17
60455,149.1,69.07,47
60459,149.1,71.05,17
60461,149.1,71.09,24
60486,149.1,79.05,30
60487,149.1,79.06,11
60496,149.1,81.07,47
60505,149.1,83.05,28
60507,149.1,83.09,43
60515,149.1,85.07,15
60516,149.1,85.1,21
60520,149.1,87.04,8
60528,149.1,89.06,15
60537,149.1,91.05,39
60542,149.1,93.07,47
60549,149.1,95.05,27
60550,149.1,95.08,11
60551,149.1,95.09,36
60557,149.1,97.06,11
60558,149.1,97.07,23
60559,149.1,97.1,31
60585,149.1,105.07,44
60590,149.1,107.05,10
60592,149.1,107.08,12
60593,149.1,107.09,36
60599,149.1,109.06,10
60600,149.1,109.07,19
60601,149.1,109.1,45
60608,149.1,111.08,23
60609,149.1,111.12,17
60630,149.1,117.07,28
60635,149.1,119.08,12
60636,149.1,119.09,34
60640,149.1,121.06,16
60643,149.1,121.1,44
60649,149.1,123.08,29
60650,149.1,123.12,40
60656,149.1,125.06,8
60658,149.1,125.1,11
60675,149.1,129.07,21
60682,149.1,131.08,11
60683,149.1,131.09,33
60691,149.1,133.1,40
60697,149.1,135.08,38
60698,149.1,135.12,44
60706,149.1,137.1,26
60707,149.1,137.13,14
60714,149.1,139.08,10
60716,149.1,139.11,13
60724,149.1,142.08,13
60728,149.1,143.09,24
60735,149.1,144.09,11
60739,149.1,145.1,39
60749,149.1,147.08,19
60752,149.1,147.12,34
60828,149.13,53.04,27
60854,149.13,55.02,25
60855,149.13,55.05,61
60856,149.13,55.06,40
60878,149.13,57.03,57
60879,149.13,57.07,84
60899,149.13,59.05,15
60913,149.13,61.03,14
60952,149.13,65.04,10
60974,149.13,67.05,94
60975,149.13,67.06,56
60991,149.13,69.03,53
60992,149.13,69.07,136
61006,149.13,71.05,74
61008,149.13,71.09,56
61026,149.13,73.03,26
61063,149.13,79.05,106
61064,149.13,79.06,30
61085,149.13,81.03,28
61087,149.13,81.07,138
61095,149.13,82.07,12
61101,149.13,83.05,74
61103,149.13,83.08,14
61104,149.13,83.09,120
61117,149.13,85.03,52
61118,149.13,85.06,43
61119,149.13,85.07,30
61120,149.13,85.1,35
61130,149.13,86.1,9
61142,149.13,89.06,15
61155,149.13,90.98,22
61157,149.13,91.04,21
61158,149.13,91.05,111
61161,149.13,91.48,13
61172,149.13,93.07,135
61180,149.13,94.07,11
61185,149.13,95.05,67
61187,149.13,95.08,79
61188,149.13,95.09,68
61193,149.13,96.09,11
61202,149.13,97.03,38
61204,149.13,97.06,58
61205,149.13,97.07,40
61206,149.13,97.1,101
61216,149.13,99.04,28
61217,149.13,99.08,37
61257,149.13,105.04,8
61260,149.13,105.07,120
61273,149.13,107.05,24
61275,149.13,107.08,77
61276,149.13,107.09,65
61286,149.13,109.03,16
61287,149.13,109.06,42
61288,149.13,109.07,24
61290,149.13,109.1,134
61303,149.13,111.04,17
61304,149.13,111.08,74
61305,149.13,111.12,48
61322,149.13,113.1,9
61332,149.13,115.04,10
61343,149.13,117.07,88
61356,149.13,119.08,67
61357,149.13,119.09,62
61361,149.13,120.09,10
61366,149.13,121.06,31
61369,149.13,121.1,135
61373,149.13,122.1,12
61377,149.13,123.08,58
61379,149.13,123.12,117
61387,149.13,125.06,13
61388,149.13,125.09,23
61389,149.13,125.1,22
61402,149.13,127.04,26
61411,149.13,128.06,11
61418,149.13,129.07,48
61425,149.13,130.08,11
61429,149.13,131.08,61
61430,149.13,131.09,52
61439,149.13,133.06,12
61441,149.13,133.09,8
61442,149.13,133.1,121
61453,149.13,135.08,58
61455,149.13,135.12,131
61464,149.13,137.06,9
61465,149.13,137.09,26
61466,149.13,137.1,30
61468,149.13,137.13,60
61480,149.13,139.07,8
61481,149.13,139.08,11
61483,149.13,139.11,30
61493,149.13,141.07,11
61499,149.13,142.08,20
61504,149.13,143.08,26
61505,149.13,143.09,33
61515,149.13,144.09,17
61519,149.13,145.05,25
61523,149.13,145.1,107
61535,149.13,146.11,8
61538,149.13,147.08,26
61541,149.13,147.12,107
61894,150.09,55.05,16
61900,150.09,57.03,16
61936,150.09,67.05,46
61944,150.09,69.03,19
61945,150.09,69.07,14
61949,150.09,71.05,25
61970,150.09,79.05,66
61975,150.09,81.03,12
61976,150.09,81.07,48
61979,150.09,82.06,172
61983,150.09,83.05,19
61984,150.09,83.07,94
61990,150.09,84.08,26
61992,150.09,84.96,15
61993,150.09,85.03,12
62011,150.09,90.98,28
62014,150.09,91.05,162
62019,150.09,93.03,95
62021,150.09,93.07,133
62023,150.09,94.06,19
62027,150.09,95.05,36
62028,150.09,95.08,24
62032,150.09,96.08,58
62040,150.09,97.03,15
62041,150.09,97.06,9
62063,150.09,103.05,21
62073,150.09,105.07,24
62077,150.09,107.05,39
62079,150.09,107.08,25
62084,150.09,108.08,161
62088,150.09,109.06,25
62092,150.09,111.04,10
62117,150.09,118.04,9
62119,150.09,119.05,168
62120,150.09,119.08,19
62126,150.09,121.06,10
62127,150.09,121.1,20
62129,150.09,122.09,17
62130,150.09,122.1,141
62131,150.09,123.04,17
62139,150.09,124.11,19
62141,150.09,125.06,8
62157,150.09,131.05,33
62159,150.09,132.05,11
62166,150.09,133.1,8
62170,150.09,135.04,8
62171,150.09,135.08,10
62194,150.09,142.12,12
62207,150.09,147.04,13
62208,150.09,147.08,17
62731,151.04,123.04,9
62768,151.07,55.05,19
62773,151.07,57.03,8
62775,151.07,57.07,12
62794,151.07,67.05,24
62797,151.07,69.03,13
62798,151.07,69.07,17
62802,151.07,71.05,16
62816,151.07,79.05,41
62822,151.07,81.07,27
62823,151.07,82.06,64
62827,151.07,83.05,22
62828,151.07,83.07,43
62830,151.07,83.09,13
62831,151.07,84.08,10
62833,151.07,85.03,9
62834,151.07,85.06,9
62847,151.07,90.98,15
62849,151.07,91.05,73
62852,151.07,93.03,43
62854,151.07,93.07,68
62855,151.07,94.06,9
62856,151.07,95.05,23
62857,151.07,95.08,22
62858,151.07,96.08,25
62860,151.07,97.06,15
62877,151.07,105.07,24
62879,151.07,107.05,16
62880,151.07,107.08,24
62883,151.07,108.08,57
62886,151.07,109.06,19
62887,151.07,109.1,17
62891,151.07,111.08,12
62906,151.07,117.07,13
62911,151.07,119.05,57
62912,151.07,119.08,20
62915,151.07,121.06,16
62916,151.07,121.1,21
62919,151.07,122.1,50
62921,151.07,123.08,17
62929,151.07,125.06,8
62947,151.07,129.07,8
62951,151.07,131.05,10
62953,151.07,131.08,19
62959,151.07,133.06,12
62963,151.07,133.1,15
62967,151.07,135.08,17
62968,151.07,135.12,11
62971,151.07,137.09,8
62980,151.07,142.08,8
62982,151.07,143.08,12
62983,151.07,144.09,8
62988,151.07,145.1,13
62994,151.07,147.08,15
62997,151.07,147.12,10
63002,151.07,149.09,13
63004,151.07,149.13,8
63025,151.08,55.06,19
63031,151.08,57.07,23
63053,151.08,67.06,19
63056,151.08,69.07,23
63060,151.08,71.09,19
63073,151.08,79.05,10
63076,151.08,81.07,24
63080,151.08,83.05,9
63082,151.08,83.09,22
63086,151.08,85.1,19
63096,151.08,91.05,13
63099,151.08,93.07,21
63106,151.08,95.09,24
63112,151.08,97.07,9
63113,151.08,97.1,19
63130,151.08,105.07,19
63133,151.08,107.09,22
63138,151.08,109.07,10
63139,151.08,109.1,22
63142,151.08,111.08,11
63143,151.08,111.12,16
63159,151.08,119.09,19
63163,151.08,121.1,19
63168,151.08,123.08,16
63169,151.08,123.12,17
63173,151.08,125.06,9
63187,151.08,131.09,15
63191,151.08,133.1,17
63192,151.08,135.08,15
63193,151.08,135.12,17
63196,151.08,137.06,10
63198,151.08,137.1,15
63199,151.08,137.13,10
63202,151.08,139.08,13
63217,151.08,143.09,8
63221,151.08,145.1,14
63225,151.08,147.08,8
63226,151.08,147.12,16
63232,151.08,149.1,13
63233,151.08,149.13,13
63267,151.09,82.06,11
63269,151.09,83.07,13
63278,151.09,91.05,11
63304,151.09,108.08,9
63317,151.09,119.05,9
63351,151.09,150.09,9
63438,151.11,53.04,11
63444,151.11,55.02,10
63445,151.11,55.05,23
63446,151.11,55.06,11
63456,151.11,57.03,18
63457,151.11,57.07,31
63494,151.11,67.05,39
63495,151.11,67.06,13
63501,151.11,69.03,21
63502,151.11,69.07,45
63509,151.11,71.05,28
63510,151.11,71.09,14
63523,151.11,79.05,42
